,sentence_1,sentence_2
4893,"aaron carroll: the first part indicates the importance of the militia, the second part illustrates that the",julian zelizer: it's been suggested that the Second Amendment protects militia rights. he
4894,he says more GUNS = less CRIME.,"bob greene: more guns = more crime, and if we could stop the illegal gun running, we would"
4895,a company will still face civil liability in addition to criminal penalties. if it has violated state or federal,a law-abiding gun nut who uses their gun in committing. christopher
4896,john avlon: judges can still do the mental gymnastics to justify gun control laws.,federal courts have not recognized gun control as offensive to the second amendment. bob greene: i don'
4897,"a division of the handgun control, inc. disagreed with Lott's findings. the center",aaron carroll: an article on gun control doesn't say it's ineffective.
4898,aaron carroll: common sense gun control laws the gun haters want will only affect law abiding,gun haters want laws that infringe on the right to bear arms!
4899,the 2nd amendment only protects a states right to own.,amendment protects right to have armed militia or to carry arms in militia. congress can assume total control over
4900,the person would get the gun back if found not guilty.,"bob greene: gun possession is a federal felony. he says it's not changed,"
4901,"bob greene: if rights guaranteed by Constitution are to be abridged, they must be done by",xIVth amendment seeks to undermine constitutional rights of gun owners. 2A and now the XIV
4902,"gun control will have no effect on illegal firearm ownership, says aaron carroll.",legal ownership of firearms combined with government monitoring can have positive effect. aaron carroll: if
4903,"law abiding citizens obey the law, there can surely be no reason to prohibit them from having guns.",criminals that do not obey gun control laws will be able to obtain guns and use them on the unarmed law
4904,"bob greene: if rights guaranteed by Constitution are to be abridged, they must be done by",the right to keep and bear arms is subject to a different body of rules.
4905,"bob greene: i don't believe guns are good for anything, and no use in having them","bob greene: gun violence goes down as ""gun violence"" he says guns are used in self-defense"
4906,aaron carroll: i can understand your belief that gun control won't work. he,"a shotgun or an AK-47 will get the job done, so don't see the need to"
