topic,regression_label_binary,regression_label,standard,structure,concept,conclusion_standard,conclusion_structure,conclusion_concept,summary_standard,summary_structure,summary_concept,sentence_1_len,sentence_2_len,combined_len,bin
GC,0,0.2857142858367347,0.412,0.304,0.853,0.172,0.183,0.345,0.292,0.25,0.667,87,161,248,200-250
GC,0,0.2857142858367347,0.438,0.274,0.822,0.282,0.298,0.423,0.305,0.215,0.576,137,160,297,250-300
GC,0,0.3571428571887755,0.161,0.151,0.355,1.0,0.708,1.875,0.2,0.167,0.4,94,117,211,200-250
GC,0,0.1428571429183673,0.194,0.185,0.306,0.279,0.253,0.372,0.204,0.177,0.408,200,112,312,300-400
GC,0,0.4285714285408163,0.31,0.235,0.62,0.211,0.219,0.246,0.372,0.248,0.744,129,167,296,250-300
GC,0,0.1428571429183673,0.205,0.137,0.41,0.105,0.274,0.263,0.205,0.137,0.41,89,60,149,100-200
GC,0,0.1428571429183673,0.208,0.189,0.377,0.167,0.207,0.125,0.269,0.179,0.448,178,206,384,300-400
GC,1,0.6428571428112244,0.257,0.219,0.457,0.114,0.151,0.114,0.407,0.309,0.778,176,85,261,250-300
GC,0,0.3571428571887755,0.222,0.163,0.422,0.174,0.222,0.174,0.31,0.198,0.595,90,155,245,200-250
GC,0,0.3571428571887755,0.458,0.292,1.042,1.0,0.689,1.933,0.5,0.3,1.1,108,59,167,100-200
GC,0,0.1428571429183673,0.214,0.135,0.381,0.146,0.148,0.244,0.381,0.296,0.635,190,150,340,300-400
GC,0,0.1428571429183673,0.321,0.226,0.607,0.214,0.28,0.357,0.133,0.104,0.311,169,67,236,200-250
GC,0,0.5000000001071427,0.354,0.27,0.633,0.296,0.261,0.556,0.426,0.339,0.721,181,78,259,250-300
GC,0,0.1428571429183673,0.19,0.198,0.286,0.276,0.245,0.414,0.226,0.201,0.453,91,221,312,300-400
GC,0,0.1428571429183673,0.227,0.167,0.409,0.455,0.393,0.727,0.256,0.222,0.308,113,85,198,100-200
GC,0,0.5000000001071427,0.207,0.149,0.345,0.357,0.358,0.536,0.196,0.209,0.314,96,117,213,200-250
GC,1,0.714285714377551,0.554,0.394,1.036,0.136,0.124,0.227,0.706,0.523,1.255,142,158,300,250-300
GC,0,0.1428571429183673,0.235,0.176,0.412,0.091,0.157,0.091,0.25,0.183,0.45,78,156,234,200-250
GC,0,0.1428571429183673,0.254,0.159,0.444,0.148,0.171,0.148,0.241,0.184,0.276,155,98,253,250-300
GC,1,0.7857142857295918,0.6,0.371,1.286,1.0,0.708,1.875,0.744,0.496,1.581,123,96,219,200-250
GC,0,0.1428571429183673,0.24,0.231,0.467,0.133,0.214,0.178,0.24,0.213,0.3,165,122,287,250-300
GC,0,0.1428571429183673,0.095,0.095,0.254,0.174,0.214,0.174,0.16,0.107,0.32,70,190,260,250-300
GC,0,0.5714285714591836,0.218,0.206,0.436,0.196,0.163,0.353,0.386,0.292,0.667,168,100,268,250-300
GC,0,0.2142857142704081,0.19,0.175,0.381,0.171,0.188,0.286,0.2,0.167,0.4,68,79,147,100-200
GC,0,0.2857142858367347,0.31,0.244,0.507,0.19,0.179,0.286,0.353,0.275,0.745,145,153,298,250-300
GC,0,0.5714285714591836,0.338,0.242,0.545,0.154,0.176,0.154,0.267,0.222,0.467,124,179,303,300-400
GC,0,0.1428571429183673,0.25,0.176,0.528,0.207,0.237,0.207,0.438,0.344,0.844,205,107,312,300-400
GC,0,0.1428571429183673,0.17,0.142,0.511,0.186,0.205,0.279,0.2,0.15,0.6,70,98,168,100-200
GC,0,0.5714285714591836,0.314,0.238,0.6,0.078,0.151,0.118,0.4,0.32,0.64,181,87,268,250-300
GC,0,0.2142857142704081,0.267,0.24,0.507,0.118,0.125,0.118,0.393,0.298,0.786,128,200,328,300-400
GC,1,0.714285714377551,0.326,0.209,0.628,0.267,0.21,0.333,0.214,0.143,0.429,211,156,367,300-400
GC,1,0.714285714377551,0.441,0.305,0.983,0.241,0.203,0.379,0.421,0.281,0.842,102,142,244,200-250
GC,1,0.7857142857295918,0.6,0.411,1.2,0.576,0.422,1.051,0.348,0.232,0.696,119,102,221,200-250
GC,0,0.2142857142704081,0.225,0.225,0.5,0.264,0.269,0.34,0.508,0.373,0.78,159,145,304,300-400
GC,0,0.4285714285408163,0.324,0.216,0.559,0.304,0.262,0.696,0.358,0.259,0.746,215,215,430,400-500
GC,0,0.5000000001071427,0.353,0.248,0.667,0.195,0.192,0.293,0.368,0.228,0.789,128,60,188,100-200
GC,0,0.1428571429183673,0.24,0.173,0.48,0.185,0.19,0.308,0.255,0.227,0.426,73,116,189,100-200
GC,0,0.5714285714591836,0.441,0.324,0.794,0.14,0.134,0.211,0.462,0.308,0.923,137,126,263,250-300
GC,0,0.3571428571887755,0.193,0.169,0.361,0.149,0.192,0.239,0.286,0.226,0.5,174,142,316,300-400
GC,0,0.5714285714591836,0.564,0.393,1.077,0.237,0.234,0.271,0.564,0.393,1.077,73,58,131,100-200
GC,0,0.4285714285408163,0.256,0.202,0.419,0.103,0.15,0.103,0.255,0.23,0.327,212,120,332,300-400
GC,0,0.3571428571887755,0.296,0.247,0.481,0.08,0.171,0.12,0.222,0.222,0.333,100,106,206,200-250
GC,0,0.5000000001071427,0.326,0.248,0.589,0.316,0.281,0.456,0.339,0.271,0.542,266,231,497,400-500
GC,0,0.2142857142704081,0.275,0.235,0.431,0.111,0.074,0.222,0.263,0.193,0.474,103,156,259,250-300
GC,0,0.5714285714591836,0.364,0.255,0.8,0.082,0.106,0.082,0.279,0.202,0.651,116,110,226,200-250
GC,1,0.6428571428112244,0.341,0.244,0.634,0.892,0.65,1.631,0.426,0.306,0.754,190,152,342,300-400
GC,0,0.5714285714591836,0.327,0.206,0.691,0.125,0.184,0.125,0.281,0.14,0.526,87,77,164,100-200
GC,0,0.2142857142704081,0.192,0.155,0.438,0.208,0.236,0.208,0.314,0.235,0.549,184,60,244,200-250
GC,0,0.1428571429183673,0.309,0.213,0.66,1.0,0.708,1.875,0.407,0.316,0.678,211,137,348,300-400
GC,0,0.1428571429183673,0.197,0.16,0.366,0.34,0.335,0.491,0.205,0.188,0.462,110,152,262,250-300
GC,1,0.714285714377551,0.568,0.405,1.054,0.49,0.349,0.98,0.6,0.44,01.08,158,148,306,300-400
GC,0,0.3571428571887755,0.265,0.186,0.5,0.13,0.209,0.174,0.27,0.198,0.486,199,94,293,250-300
GC,0,0.3571428571887755,0.25,0.185,0.389,0.059,0.065,0.059,0.375,0.278,0.5,148,131,279,250-300
GC,0,0.5000000001071427,0.282,0.227,0.541,0.196,0.154,0.353,0.415,0.327,0.83,200,185,385,300-400
GC,1,0.9285714286479592,0.523,0.328,1.2,0.185,0.183,0.308,0.63,0.383,1.37,111,96,207,200-250
GC,1,1.0,0.72,0.48,1.44,0.808,0.607,1.423,0.522,0.348,1.043,118,102,220,200-250
GC,0,0.1428571429183673,0.16,0.2,0.4,0.067,0.095,0.067,0.222,0.198,0.259,88,106,194,100-200
GC,0,0.2857142858367347,0.289,0.225,0.578,0.196,0.163,0.353,0.176,0.147,0.353,134,155,289,250-300
GC,0,0.1428571429183673,0.256,0.205,0.564,0.125,0.172,0.125,0.182,0.109,0.4,121,193,314,300-400
GC,0,0.3571428571887755,0.286,0.204,0.612,1.0,0.667,2.0,0.34,0.255,0.681,92,71,163,100-200
GC,0,0.2142857142704081,0.286,0.212,0.462,0.185,0.192,0.185,0.519,0.42,0.963,159,151,310,300-400
GC,0,0.2857142858367347,0.327,0.286,0.612,0.13,0.158,0.13,0.412,0.333,0.647,129,94,223,200-250
GC,1,0.714285714377551,0.483,0.322,0.966,0.211,0.226,0.316,0.463,0.268,0.902,59,132,191,100-200
GC,1,0.6428571428112244,0.341,0.22,0.727,0.355,0.254,0.581,0.257,0.2,0.514,121,156,277,250-300
GC,0,0.2142857142704081,0.267,0.196,0.533,0.417,0.347,0.75,0.17,0.142,0.298,125,162,287,250-300
GC,0,0.4285714285408163,0.336,0.243,0.673,1.0,0.708,1.875,0.447,0.325,0.816,94,182,276,250-300
GC,0,0.5714285714591836,0.39,0.26,0.753,0.19,0.2,0.286,0.31,0.235,0.62,131,132,263,250-300
GC,0,0.4285714285408163,0.308,0.297,0.523,0.278,0.262,0.389,0.271,0.226,0.475,144,135,279,250-300
GC,0,0.5000000001071427,0.316,0.228,0.553,0.12,0.115,0.16,0.238,0.175,0.381,139,205,344,300-400
GC,0,0.1428571429183673,0.167,0.2,0.3,0.286,0.288,0.286,0.421,0.351,0.667,71,184,255,250-300
GC,0,0.3571428571887755,0.283,0.22,0.547,0.233,0.254,0.279,0.462,0.359,0.731,153,200,353,300-400
GC,0,0.1428571429183673,0.235,0.209,0.392,1.0,0.667,2.0,0.244,0.211,0.537,89,92,181,100-200
GC,0,0.5000000001071427,0.272,0.222,0.593,0.237,0.25,0.373,0.353,0.245,0.618,121,162,283,250-300
GC,0,0.1428571429183673,0.279,0.217,0.558,0.213,0.201,0.383,0.208,0.167,0.458,181,122,303,300-400
GC,0,0.1428571429183673,0.33,0.213,0.474,0.259,0.227,0.407,0.231,0.167,0.385,214,201,415,400-500
GC,1,0.7857142857295918,0.45,0.317,0.85,0.213,0.172,0.383,0.519,0.395,0.889,52,88,140,100-200
GC,0,0.1428571429183673,0.347,0.249,0.693,0.125,0.207,0.125,0.356,0.267,0.711,155,123,278,250-300
GC,0,0.4285714285408163,0.305,0.203,0.644,0.262,0.24,0.459,0.293,0.244,0.732,78,142,220,200-250
GC,0,0.4285714285408163,0.353,0.243,0.682,0.154,0.159,0.308,0.277,0.226,0.462,128,211,339,300-400
GC,0,0.1428571429183673,0.261,0.184,0.551,0.161,0.219,0.161,0.203,0.169,0.407,141,128,269,250-300
GC,0,0.1428571429183673,0.263,0.215,0.505,0.143,0.157,0.143,0.264,0.239,0.377,224,168,392,300-400
GC,0,0.5000000001071427,0.213,0.135,0.426,0.185,0.215,0.308,0.373,0.305,0.78,100,215,315,300-400
GC,1,0.8571428570816325,0.643,0.429,1.357,1.0,0.708,1.875,0.458,0.222,0.875,87,142,229,200-250
GC,0,0.1428571429183673,0.259,0.21,0.519,0.195,0.206,0.293,0.245,0.136,0.408,111,60,171,100-200
GC,0,0.2857142858367347,0.366,0.26,0.585,1.0,0.667,2.0,0.508,0.381,0.889,134,188,322,300-400
GC,0,0.1428571429183673,0.167,0.111,0.367,0.103,0.136,0.103,0.174,0.13,0.348,70,147,217,200-250
GC,0,0.1428571429183673,0.16,0.107,0.373,0.28,0.245,0.44,0.171,0.133,0.286,212,58,270,250-300
GC,1,0.6428571428112244,0.632,0.398,1.263,0.207,0.177,0.345,0.542,0.319,1.208,118,142,260,250-300
GC,0,0.0714285715663265,0.164,0.131,0.328,0.255,0.284,0.4,0.111,0.111,0.148,180,92,272,250-300
GC,0,0.4285714285408163,0.343,0.267,0.686,0.1,0.163,0.15,0.353,0.275,0.706,89,51,140,100-200
GC,0,0.2142857142704081,0.444,0.315,0.833,0.125,0.176,0.167,0.457,0.295,0.914,119,137,256,250-300
GC,0,0.5714285714591836,0.337,0.265,0.53,0.246,0.215,0.386,0.204,0.204,0.286,199,162,361,300-400
GC,0,0.3571428571887755,0.262,0.164,0.459,0.186,0.212,0.16,0.216,0.144,0.432,138,156,294,250-300
GC,0,0.1428571429183673,0.436,0.364,0.655,0.172,0.174,0.241,0.186,0.155,0.326,114,109,223,200-250
GC,0,0.2857142858367347,0.286,0.201,0.54,0.219,0.172,0.281,0.245,0.19,0.408,147,93,240,200-250
GC,0,0.4285714285408163,0.294,0.186,0.588,0.203,0.199,0.237,0.286,0.19,0.571,146,126,272,250-300
GC,0,0.2857142858367347,0.267,0.207,0.4,0.327,0.297,0.49,0.194,0.129,0.194,108,67,175,100-200
GC,1,0.6428571428112244,0.444,0.33,0.869,0.2,0.203,0.28,0.353,0.216,0.706,199,162,361,300-400
GC,0,0.5000000001071427,0.037,0.012,0.111,0.211,0.181,0.316,0.077,0.026,0.231,6,224,230,200-250
GC,0,0.1428571429183673,0.233,0.194,0.465,0.291,0.242,0.436,0.2,0.162,0.371,185,180,365,300-400
GC,1,0.8571428570816325,0.508,0.328,1.051,0.125,0.156,0.219,0.357,0.274,0.821,73,142,215,200-250
GC,0,0.4285714285408163,0.318,0.227,0.591,0.125,0.184,0.125,0.308,0.205,0.615,87,128,215,200-250
GC,0,0.4285714285408163,0.338,0.225,0.676,0.122,0.117,0.122,0.286,0.202,0.679,89,206,295,250-300
GC,0,0.5714285714591836,0.471,0.369,0.847,0.264,0.212,0.491,0.19,0.159,0.476,202,171,373,300-400
GC,0,0.3571428571887755,0.306,0.196,0.482,0.085,0.067,0.17,0.089,0.222,0.178,185,144,329,300-400
GC,0,0.3571428571887755,0.133,0.169,0.187,0.179,0.195,0.179,0.241,0.195,0.379,199,112,311,300-400
GC,0,0.1428571429183673,0.324,0.216,0.649,0.077,0.177,0.077,0.258,0.172,0.516,72,65,137,100-200
GC,0,0.1428571429183673,0.286,0.238,0.571,0.186,0.207,0.233,0.389,0.296,0.722,57,57,114,100-200
GC,0,0.5000000001071427,0.458,0.329,0.892,0.122,0.172,0.122,0.4,0.253,0.76,145,132,277,250-300
GC,0,0.1428571429183673,0.2,0.156,0.333,0.13,0.214,0.13,0.2,0.156,0.333,66,51,117,100-200
GC,0,0.5714285714591836,0.241,0.172,0.414,0.13,0.214,0.174,0.218,0.17,0.364,151,72,223,200-250
GC,0,0.5000000001071427,0.319,0.222,0.638,0.541,0.36,1.081,0.4,0.267,0.764,167,92,259,250-300
GC,0,0.2857142858367347,0.211,0.199,0.421,0.136,0.122,0.136,0.204,0.204,0.49,120,74,194,100-200
GC,0,0.3571428571887755,0.375,0.271,0.688,0.111,0.137,0.111,0.4,0.281,0.844,102,155,257,250-300
GC,1,0.714285714377551,0.35,0.217,0.8,0.379,0.334,0.552,0.421,0.281,0.842,70,78,148,100-200
GC,0,0.2142857142704081,0.305,0.26,0.542,0.13,0.164,0.13,0.269,0.192,0.5,116,118,234,200-250
GC,1,0.6428571428112244,0.442,0.295,01.07,1.0,0.708,1.875,0.489,0.341,0.933,123,161,284,250-300
GC,0,0.2857142858367347,0.462,0.346,0.731,0.105,0.117,0.211,0.238,0.238,0.238,103,106,209,200-250
GC,1,0.714285714377551,0.384,0.263,0.747,0.125,0.176,0.125,0.429,0.229,1.0,166,180,346,300-400
GC,0,0.2857142858367347,0.23,0.176,0.414,0.269,0.247,0.448,0.44,0.36,0.76,192,162,354,300-400
GC,0,0.1428571429183673,0.269,0.154,0.577,0.179,0.214,0.107,0.226,0.189,0.491,106,98,204,200-250
GC,0,0.1428571429183673,0.377,0.264,0.755,0.923,0.641,1.769,0.258,0.215,0.387,111,62,173,100-200
GC,0,0.1428571429183673,0.259,0.212,0.494,0.211,0.244,0.281,0.4,0.253,0.72,176,112,288,250-300
GC,0,0.2142857142704081,0.182,0.129,0.341,1.0,0.667,2.0,0.207,0.184,0.345,204,124,328,300-400
GC,0,0.1428571429183673,0.18,0.135,0.382,0.186,0.207,0.14,0.182,0.194,0.327,217,98,315,300-400
GC,1,0.9285714286479592,0.721,0.481,1.443,0.12,0.192,0.16,0.675,0.425,1.425,92,132,224,200-250
GC,0,0.3571428571887755,0.317,0.222,0.508,0.157,0.127,0.353,0.17,0.099,0.34,128,146,274,250-300
GC,0,0.1428571429183673,0.354,0.194,0.797,0.448,0.343,0.759,0.475,0.339,0.949,168,87,255,250-300
GC,0,0.2142857142704081,0.353,0.222,0.745,0.29,0.252,0.419,0.292,0.181,0.625,123,69,192,100-200
GC,0,0.2857142858367347,0.263,0.211,0.579,0.19,0.205,0.333,0.278,0.222,0.611,81,56,137,100-200
GC,0,0.1428571429183673,0.333,0.238,0.619,0.154,0.232,0.154,0.25,0.167,0.5,81,50,131,100-200
GC,0,0.4285714285408163,0.491,0.34,0.943,0.174,0.214,0.13,0.667,0.462,1.282,59,104,163,100-200
GC,0,0.2142857142704081,0.238,0.175,0.524,0.149,0.194,0.239,0.217,0.159,0.478,101,62,163,100-200
GC,0,0.2142857142704081,0.317,0.203,0.634,0.048,0.12,0.048,0.489,0.311,1.022,121,156,277,250-300
GC,0,0.1428571429183673,0.276,0.238,0.391,0.328,0.303,0.459,0.169,0.237,0.373,152,184,336,300-400
GC,0,0.1428571429183673,0.292,0.208,0.625,0.716,0.51,1.433,0.255,0.218,0.545,104,113,217,200-250
GC,0,0.4285714285408163,0.262,0.186,0.623,0.667,0.476,1.238,0.345,0.23,0.759,121,147,268,250-300
GC,0,0.2857142858367347,0.316,0.281,0.667,1.0,0.708,1.875,0.491,0.398,0.877,78,115,193,100-200
GC,1,0.6428571428112244,0.455,0.333,0.818,1.0,0.695,1.914,0.444,0.326,0.8,83,103,186,100-200
GC,0,0.5714285714591836,0.319,0.284,0.532,0.14,0.212,0.16,0.196,0.17,0.353,199,229,428,400-500
GC,0,0.1428571429183673,0.244,0.146,0.537,0.136,0.127,0.136,0.216,0.144,0.432,51,104,155,100-200
GC,0,0.3571428571887755,0.277,0.174,0.585,0.267,0.237,0.4,0.17,0.142,0.298,116,151,267,250-300
GC,0,0.2857142858367347,0.258,0.258,0.473,0.226,0.213,0.323,0.462,0.321,0.846,181,153,334,300-400
GC,0,0.2142857142704081,0.237,0.222,0.495,0.138,0.188,0.138,0.318,0.242,0.455,200,91,291,250-300
GC,0,0.2142857142704081,0.189,0.144,0.297,0.157,0.149,0.157,0.473,0.412,0.8,181,73,254,250-300
GC,0,0.4285714285408163,0.253,0.194,0.43,0.293,0.269,0.488,0.267,0.237,0.489,214,108,322,300-400
GC,1,0.714285714377551,0.372,0.271,0.721,1.0,0.717,1.848,0.492,0.349,0.923,233,111,344,300-400
GC,1,0.7857142857295918,0.377,0.28,0.754,1.0,0.708,1.875,0.394,0.323,0.848,94,121,215,200-250
GC,1,0.6428571428112244,0.333,0.238,0.667,1.0,0.667,2.0,0.273,0.202,0.515,182,188,370,300-400
GC,0,0.5714285714591836,0.298,0.199,0.553,1.0,0.667,2.0,0.233,0.171,0.419,120,72,192,100-200
GC,1,0.714285714377551,0.349,0.265,0.825,0.179,0.194,0.239,0.488,0.406,0.976,123,78,201,200-250
GC,0,0.2142857142704081,0.267,0.204,0.613,0.286,0.263,0.429,0.481,0.383,0.852,163,104,267,250-300
GC,0,0.5000000001071427,0.181,0.111,0.375,0.214,0.216,0.357,0.273,0.167,0.409,201,72,273,250-300
GC,0,0.2857142858367347,0.301,0.219,0.521,0.08,0.092,0.08,0.233,0.156,0.467,118,190,308,300-400
GC,0,0.2142857142704081,0.167,0.125,0.333,0.2,0.207,0.233,0.187,0.146,0.312,177,51,228,200-250
GC,0,0.3571428571887755,0.261,0.222,0.435,0.123,0.206,0.154,0.129,0.118,0.29,151,135,286,250-300
GC,0,0.1428571429183673,0.226,0.183,0.419,0.115,0.144,0.077,0.195,0.163,0.341,177,98,275,250-300
GC,0,0.1428571429183673,0.267,0.222,0.533,0.149,0.206,0.149,0.264,0.214,0.491,179,104,283,250-300
GC,0,0.2142857142704081,0.141,0.173,0.259,0.125,0.176,0.167,0.154,0.164,0.277,79,206,285,250-300
GC,0,0.3571428571887755,0.228,0.169,0.38,0.195,0.215,0.195,0.179,0.155,0.25,115,162,277,250-300
GC,0,0.5714285714591836,0.456,0.281,0.947,0.162,0.137,0.108,0.52,0.32,1.16,117,80,197,100-200
GC,0,0.2142857142704081,0.341,0.244,0.634,0.041,0.159,0.082,0.294,0.196,0.529,87,64,151,100-200
GC,0,0.5000000001071427,0.254,0.207,0.563,0.15,0.197,0.3,0.368,0.237,0.737,149,124,273,250-300
GC,0,0.1428571429183673,0.321,0.214,0.536,0.176,0.194,0.176,0.409,0.288,0.773,112,115,227,200-250
GC,0,0.1428571429183673,0.392,0.261,0.784,0.154,0.232,0.192,0.54,0.392,0.984,50,123,173,100-200
GC,0,0.5000000001071427,0.354,0.228,0.633,0.111,0.138,0.111,0.409,0.258,0.864,167,155,322,300-400
GC,0,0.4285714285408163,0.257,0.181,0.486,0.186,0.25,0.233,0.465,0.372,0.837,108,188,296,250-300
GC,0,0.1428571429183673,0.226,0.14,0.387,0.271,0.296,0.339,0.526,0.363,0.947,104,147,251,250-300
GC,0,0.1428571429183673,0.353,0.29,0.647,0.163,0.194,0.163,0.25,0.177,0.469,180,156,336,300-400
GC,0,0.1428571429183673,0.222,0.173,0.469,0.317,0.3,0.444,0.481,0.358,0.852,95,189,284,250-300
GC,1,1.0,0.843,0.595,1.588,0.679,0.503,1.208,0.912,0.637,1.735,213,219,432,400-500
GC,0,0.1428571429183673,0.208,0.181,0.458,0.267,0.266,0.4,0.167,0.167,0.167,69,82,151,100-200
GC,0,0.1428571429183673,0.093,0.093,0.093,0.32,0.224,0.72,0.154,0.154,0.154,128,68,196,100-200
GC,1,0.714285714377551,0.51,0.353,0.98,0.207,0.177,0.345,0.531,0.367,01.02,121,78,199,100-200
GC,0,0.1428571429183673,0.23,0.186,0.426,0.188,0.158,0.312,0.269,0.244,0.385,190,100,290,250-300
GC,0,0.2857142858367347,0.364,0.25,0.818,0.077,0.117,0.077,0.208,0.125,0.417,146,201,347,300-400
GC,0,0.2142857142704081,0.24,0.196,0.507,0.188,0.161,0.312,0.16,0.107,0.32,211,107,318,300-400
GC,0,0.1428571429183673,0.292,0.194,0.667,0.113,0.171,0.113,0.2,0.133,0.5,92,83,175,100-200
GC,0,0.1428571429183673,0.317,0.169,0.698,1.0,0.667,2.0,0.314,0.235,0.706,70,188,258,250-300
GC,0,0.1428571429183673,0.264,0.214,0.491,0.182,0.141,0.303,0.524,0.429,0.81,101,153,254,250-300
GC,0,0.1428571429183673,0.233,0.163,0.395,0.186,0.181,0.279,0.392,0.288,0.706,150,149,299,250-300
GC,0,0.4285714285408163,0.222,0.148,0.5,0.192,0.206,0.231,0.381,0.254,0.762,87,224,311,300-400
GC,0,0.5714285714591836,0.333,0.264,0.604,0.196,0.153,0.314,0.271,0.203,0.475,180,189,369,300-400
GC,0,0.2857142858367347,0.222,0.167,0.389,0.15,0.173,0.25,0.211,0.14,0.421,127,190,317,300-400
GC,0,0.4285714285408163,0.296,0.198,0.642,0.175,0.221,0.281,0.464,0.357,0.893,205,158,363,300-400
GC,0,0.2857142858367347,0.265,0.186,0.559,0.37,0.305,0.667,0.083,0.028,0.25,148,110,258,250-300
GC,0,0.2142857142704081,0.179,0.159,0.478,0.179,0.179,0.209,0.415,0.289,0.792,184,108,292,250-300
GC,0,0.4285714285408163,0.364,0.249,0.788,0.149,0.16,0.239,0.472,0.343,0.861,221,137,358,300-400
GC,0,0.1428571429183673,0.227,0.242,0.409,0.125,0.143,0.125,0.217,0.174,0.217,98,101,199,100-200
GC,0,0.1428571429183673,0.14,0.109,0.233,0.107,0.139,0.107,0.296,0.198,0.593,123,77,200,100-200
GC,0,0.1428571429183673,0.2,0.173,0.36,0.246,0.205,0.316,0.233,0.202,0.326,103,112,215,200-250
GC,1,0.7857142857295918,0.391,0.275,0.826,0.207,0.177,0.345,0.476,0.317,1.0,78,96,174,100-200
GC,1,0.6428571428112244,0.333,0.244,0.578,0.609,0.452,1.13,0.192,0.154,0.269,205,163,368,300-400
GC,0,0.1428571429183673,0.262,0.219,0.525,0.082,0.105,0.082,0.407,0.294,0.746,132,73,205,200-250
GC,1,0.8571428570816325,0.448,0.287,0.931,0.161,0.212,0.355,0.349,0.225,0.767,80,132,212,200-250
GC,0,0.3571428571887755,0.305,0.263,0.516,0.143,0.185,0.095,0.237,0.169,0.508,181,159,340,300-400
GC,0,0.2142857142704081,0.213,0.213,0.48,0.473,0.361,0.982,0.327,0.242,0.618,112,184,296,250-300
GC,1,0.714285714377551,0.538,0.41,0.962,0.638,0.448,1.234,0.578,0.4,1.111,78,148,226,200-250
GC,1,0.714285714377551,0.351,0.246,0.702,0.174,0.216,0.13,0.279,0.202,0.651,143,83,226,200-250
GC,1,0.714285714377551,0.456,0.292,1.018,0.185,0.162,0.308,0.304,0.217,0.739,87,119,206,200-250
GC,1,0.9285714286479592,0.359,0.273,0.821,0.262,0.235,0.459,0.421,0.263,0.842,73,78,151,100-200
GC,0,0.3571428571887755,0.255,0.213,0.553,0.12,0.118,0.2,0.324,0.252,0.541,53,127,180,100-200
GC,0,0.1428571429183673,0.356,0.301,0.63,0.185,0.218,0.277,0.571,0.408,1.061,153,100,253,250-300
GC,0,0.5000000001071427,0.354,0.245,0.734,0.12,0.157,0.16,0.4,0.327,0.655,162,196,358,300-400
GC,0,0.5714285714591836,0.529,0.406,0.943,0.091,0.162,0.136,0.468,0.355,0.809,142,202,344,300-400
GC,0,0.1428571429183673,0.179,0.139,0.299,0.196,0.166,0.353,0.1,0.1,0.1,134,92,226,200-250
GC,0,0.1428571429183673,0.215,0.229,0.452,0.158,0.191,0.211,0.367,0.258,0.694,159,149,308,300-400
GC,0,0.5000000001071427,0.52,0.413,0.84,0.286,0.256,0.536,0.542,0.431,0.875,64,78,142,100-200
GC,0,0.4285714285408163,0.198,0.14,0.395,0.192,0.213,0.115,0.24,0.147,0.44,59,217,276,250-300
GC,0,0.5714285714591836,0.273,0.227,0.591,0.087,0.175,0.174,0.245,0.163,0.49,128,89,217,200-250
GC,0,0.1428571429183673,0.29,0.247,0.516,0.138,0.256,0.138,0.28,0.213,0.52,85,149,234,200-250
GC,0,0.2857142858367347,0.297,0.189,0.676,0.578,0.454,1.111,0.185,0.148,0.352,213,88,301,300-400
GC,0,0.2857142858367347,0.235,0.137,0.529,0.174,0.214,0.174,0.333,0.222,0.778,89,166,255,250-300
GC,0,0.3571428571887755,0.419,0.326,0.698,0.2,0.23,0.267,0.459,0.328,0.852,163,149,312,300-400
GC,0,0.5000000001071427,0.262,0.186,0.525,0.233,0.221,0.326,0.215,0.174,0.431,60,119,179,100-200
GC,0,0.2857142858367347,0.281,0.165,0.551,0.478,0.329,1.0,0.352,0.241,0.685,152,205,357,300-400
GC,0,0.1428571429183673,0.211,0.193,0.421,0.326,0.326,0.558,0.25,0.194,0.417,84,85,169,100-200
GC,0,0.4285714285408163,0.222,0.127,0.413,0.122,0.146,0.122,0.293,0.195,0.585,95,206,301,300-400
GC,1,0.7857142857295918,0.308,0.231,0.692,0.219,0.219,0.281,0.167,0.133,0.3,146,60,206,200-250
GC,0,0.1428571429183673,0.258,0.161,0.581,0.043,0.202,0.043,0.269,0.218,0.5,64,149,213,200-250
GC,0,0.2857142858367347,0.205,0.171,0.359,0.29,0.292,0.355,0.213,0.184,0.426,181,63,244,200-250
GC,1,0.6428571428112244,0.276,0.253,0.552,0.196,0.157,0.353,0.4,0.293,0.72,120,135,255,250-300
GC,0,0.5000000001071427,0.366,0.308,0.645,0.169,0.214,0.271,0.16,0.133,0.24,231,117,348,300-400
GC,0,0.1428571429183673,0.351,0.281,0.561,0.196,0.163,0.353,0.192,0.154,0.385,128,129,257,250-300
GC,1,0.714285714377551,0.283,0.246,0.5,0.267,0.207,0.333,0.408,0.299,0.735,205,162,367,300-400
GC,0,0.2857142858367347,0.22,0.195,0.463,0.278,0.311,0.444,0.254,0.212,0.508,186,61,247,200-250
GC,0,0.1428571429183673,0.215,0.179,0.387,0.323,0.275,0.548,0.338,0.256,0.585,174,156,330,300-400
GC,0,0.2142857142704081,0.148,0.148,0.222,0.271,0.243,0.407,0.245,0.218,0.327,190,83,273,250-300
GC,0,0.2142857142704081,0.226,0.176,0.376,0.276,0.268,0.483,0.316,0.246,0.526,113,240,353,300-400
GC,1,0.8571428570816325,0.562,0.443,0.918,0.157,0.208,0.275,0.529,0.405,0.9,139,127,266,250-300
GC,0,0.1428571429183673,0.255,0.206,0.473,0.14,0.123,0.233,0.185,0.185,0.37,140,89,229,200-250
GC,0,0.4285714285408163,0.25,0.167,0.5,0.262,0.224,0.405,0.258,0.172,0.516,86,60,146,100-200
